finess;finess_geographique;acte_ccam_phase;nombre_d_actes;duree_moyenne_de_sejour_dms;nombre_sejour_ambulatoire;annee;acte;phase;code_regroupement;regroupement;libelle;tarif_secteur_1_adherent_optam_optam_co;tarif_hors_secteur_1_hors_adherent_optam_optam_co;remboursement_sous_conditions;accord_prealable;tm_exoneration;libelle_mft;siren;telephone;epci;coordonnees;raison_sociale;code_ape;statut_juridique;adresse;raison_sociale_longue;departement;code_insee;siret;type_d_etablissement;commune;region;categorie_d_etablissement;proportion_actes_ambulatoires
2A0000139;2A0000139;YYYY3000;221.0;2.83886255924;126;2016;YYYY300;0;ADI;Actes d'imagerie;Supplément pour imagerie pour acte de radiologie interventionnelle, réalisée au bloc opératoire;79.8;79.8;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;57.0135746606
2A0000139;2A0000139;HKFA0060;12.0;3.66666666667;.;2016;HKFA006;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Excision d'une fissure anale, avec anoplastie muqueuse et résection d'un paquet hémorroïdaire isolé;160.94;150.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;2A0000139;QZFA0290;22.0;0.0;20;2016;QZFA029;0;ADC;Actes de chirurgie;Exérèse totale de l'appareil unguéal;51.76;38.79;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;90.9090909091
2B0000392;;JACH0010;35.0;9.95833333333;.;2017;JACH001;0;ATM;Actes techniques médicaux (hors imagerie);Néphrostomie, par voie transcutanée avec guidage échographique et/ou radiologique;167.2;167.2;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;2A0000139;HHQX0040;45.0;1.42222222222;37;2015;HHQX004;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique à visée carcinologique de pièce d'exérèse endoscopique de 3 à 5 lésions du côlon et/ou du rectum;75.29;75.29;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;82.2222222222
2A0000154;;HEFE0020;24.0;0.08333333333330001;22;2017;HEFE002;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Exérèse de 1 à 3 polypes de moins de 1cm de diamètre de l'œsophage, de l'estomac et/ou du duodénum, par œso-gastro-duodénoscopie;103.28;103.28;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;91.6666666667
2A0000139;2A0000139;GLQP0110;24.0;7.66666666667;.;2015;GLQP011;0;ATM;Actes techniques médicaux (hors imagerie);Mesure des volumes pulmonaires mobilisables et non mobilisables par pléthysmographie;67.64;63.42;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;2A0000154;JGHJ0010;13.0;0.0769230769231;12;2016;JGHJ001;0;ATM;Actes techniques médicaux (hors imagerie);Biopsie de la prostate, par voie transrectale avec guidage échographique;76.8;76.8;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;92.3076923077
2A0000139;2A0000139;EBLA0030;163.0;3.01840490798;125;2016;EBLA003;0;ADC;Actes de chirurgie;Pose d'un cathéter relié à une veine profonde du membre supérieur ou du cou par voie transcutanée, avec pose d'un système diffuseur implantable souscutané;138.96;125.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;76.6871165644
2A0000154;2A0000154;EPLF0050;11.0;0.636363636364;.;2016;EPLF005;0;ATM;Actes techniques médicaux (hors imagerie);Pose d'un cathéter veineux central non tunnellisé pour circulation extracorporelle, par voie transcutanée;61.59;61.59;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;2A0000139;BAFA0060;43.0;0.047619047619;40;2016;BAFA006;0;ADC;Actes de chirurgie;Exérèse non transfixiante d'une lésion d'une paupière;53.57;48.62;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;93.023255814
2A0000139;;YYYY0410;40.0;8.2;.;2017;YYYY041;0;ADA/ADA;Actes d'anesthésie/Actes d'anesthésie;Supplément pour récupération peropératoire de sang;;;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000392;2B0000392;NAQK0710;65.0;7.28070175439;.;2015;NAQK071;0;ADI;Actes d'imagerie;Radiographie de la ceinture pelvienne [du bassin] selon 1 incidence et radiographie unilatérale de l'articulation coxofémorale selon 1 ou 2 incidences;23.47;23.47;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000392;2B0000392;NEKA0110;11.0;12.0;.;2016;NEKA011;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Remplacement de l'articulation coxofémorale par prothèse fémorale cervicocéphalique et cupule mobile;459.8;459.8;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000079;2B0000079;ZZQX1880;65.0;0.184615384615;58;2016;ZZQX188;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique de pièce d'exérèse monobloc ou en fragments non différenciés, d'une structure anatomique;34.52;34.52;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;89.23076923080001
2A0000154;;AHPC0010;17.0;0.11764705882399999;15;2017;AHPC001;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Libération du nerf médian au canal carpien, par vidéochirurgie;113.44;109.69;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;88.2352941176
2A0000139;2A0000139;EBLA0030;146.0;4.28275862069;110;2015;EBLA003;0;ADC;Actes de chirurgie;Pose d'un cathéter relié à une veine profonde du membre supérieur ou du cou par voie transcutanée, avec pose d'un système diffuseur implantable souscutané;138.96;125.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;75.3424657534
2B0000392;2B0000392;PDFA0010;74.0;1.203125;48;2016;PDFA001;0;ADC;Actes de chirurgie;Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, sans dissection d'un gros tronc vasculaire ou nerveux;122.66;97.48;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;64.8648648649
2B0000079;;GAFA0050;39.0;0.0;39;2017;GAFA005;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Exérèse transfixiante de lésion de la peau du nez et/ou de la muqueuse narinaire;125.4;125.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;100.0
2A0000139;2A0000139;NFFC0040;214.0;0.196261682243;204;2016;NFFC004;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Méniscectomie latérale ou médiale du genou, par arthroscopie;191.43;181.26;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;95.3271028037
2A0000139;2A0000139;ANMP0010;75.0;10.1866666667;.;2015;ANMP001;0;ATM;Actes techniques médicaux (hors imagerie);Mise en place et surveillance d'une analgésie contrôlée par le patient [ACP] [PAC];83.6;83.6;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;2A0000139;EBFA0030;26.0;6.23076923077;.;2015;EBFA003;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Thromboendartériectomie de l'artère carotide commune, par cervicotomie;632.43;586.26;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000392;2B0000392;QBFA0070;30.0;1.13333333333;.;2016;QBFA007;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Excision d'un sinus pilonidal périnéofessier;125.4;125.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;2A0000154;AHPA0090;26.0;0.230769230769;24;2016;AHPA009;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Libération du nerf médian au canal carpien, par abord direct;104.5;104.5;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;92.3076923077
2B0000079;2B0000079;BGMA0020;53.0;1.33962264151;.;2015;BGMA002;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Opération rétinovitréenne associant au moins 4 des actes suivants : coagulation, vitrectomie, endocoagulation avec laser, rétinotomie, tamponnement interne, échange fluide-gaz, dissection de brides, rétinectomie;514.85;474.17;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;
2A0000154;2A0000154;YYYY4050;12.0;0.25;.;2016;YYYY405;0;ADA/ATM;Actes d'anesthésie/Actes techniques médicaux (hors imagerie);Supplément pour injection peropératoire de produit de contraste radiologique dans les voies excrétrices urinaires pour prises de clichés radiologiques;41.8;41.8;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;;BGLB0010;20.0;0.85;17;2017;BGLB001;0;ATM;Actes techniques médicaux (hors imagerie);Injection d'agent pharmacologique dans le corps vitré;83.6;83.6;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;85.0
2A0000139;;NEKA0140;21.0;7.8571428571399995;.;2017;NEKA014;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Remplacement de l'articulation coxofémorale par prothèse totale, avec renfort métallique acétabulaire;543.4;543.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;;HMFC0040;47.0;3.9148936170199997;.;2017;HMFC004;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Cholécystectomie, par cœlioscopie;287.85;272.29;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000079;2B0000079;GBPE0010;17.0;0.75;.;2016;GBPE001;0;ATM;Actes techniques médicaux (hors imagerie);Méatotomie nasale moyenne, par endoscopie;167.2;167.2;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;
2A0000154;;ZZQX0770;430.0;0.42558139534899997;384;2017;ZZQX077;0;ATM;Actes techniques médicaux (hors imagerie);Examen histopathologique de biopsies étagées d'une structure anatomique;36.4;36.4;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;89.3023255814
2B0000392;;JDCJ0010;31.0;4.0;.;2017;JDCJ001;0;ATM;Actes techniques médicaux (hors imagerie);Cystostomie, par voie transcutanée avec guidage échographique;125.4;125.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;2A0000154;AHQJ0210;495.0;1.62753036437;275;2015;AHQJ021;0;ADA/ADA;Actes d'anesthésie/Actes d'anesthésie;Guidage échographique pour anesthésie locorégionale périphérique de membre ou de la paroi abdominale;;;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;55.5555555556
2A0000154;;ZBQK0010;300.0;9.83018867925;18;2017;ZBQK001;0;ADI;Actes d'imagerie;Scanographie du thorax, sans injection intraveineuse de produit de contraste;25.27;25.27;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;6.0
2B0000392;2B0000392;EJQM0040;24.0;11.7142857143;.;2016;EJQM004;0;ADE;Acte d'échographie;Échographie-doppler des veines des membres inférieurs et des veines iliaques, sans marquage cutané;75.6;75.6;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;;JKNE0010;41.0;0.0487804878049;39;2017;JKNE001;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Abrasion de la muqueuse de l'utérus [Endométrectomie], par hystéroscopie;209.0;209.0;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;95.1219512195
2B0000079;;QZQX0050;31.0;0.0645161290322;29;2017;QZQX005;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique à visée carcinologique de pièce d'exérèse de peau et/ou de tissu mou susfascial [susaponévrotique] de 5 cm² ou plus;64.57;64.57;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;93.5483870968
2A0000154;2A0000154;LBFA0310;30.0;0.1;28;2016;LBFA031;0;ADC;Actes de chirurgie;Résection d'hypertrophie osseuse intrabuccale;36.87;34.55;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;93.3333333333
2A0000154;2A0000154;NGQK0020;30.0;4.03571428571;.;2015;NGQK002;0;ADI;Actes d'imagerie;Radiographie de la cheville selon 4 incidences ou plus;28.83;28.83;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;;QBFA0070;34.0;1.5;.;2017;QBFA007;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Excision d'un sinus pilonidal périnéofessier;125.4;125.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000079;;BAFA0140;18.0;0.0;18;2017;BAFA014;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Exérèse transfixiante de lésion d'une paupière, sans libération du canthus latéral;63.24;54.24;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;100.0
